doc_id,text,source,department,file_type,created_at,label
DOC_5052,Team meeting scheduled for Apollo update. Please review internal notes.,email,Support,xlsx,2024-03-01,Internal
DOC_5053,Slack chat: please deploy the latest build to staging.,slack,HR,txt,2024-02-02,Internal
DOC_5054,Riya shared sprint backlog for review.,crm,Support,xlsx,2023-12-08,Internal
DOC_5055,Riya shared sprint backlog for review.,slack,Finance,pdf,2023-10-23,Internal
DOC_5056,Karan Shared sprint backlog for review.,api,Finance,pdf,2024-03-12,Internal
DOC_5057,Amit shared sprint backlog for review.,crm,HR,email,2024-07-26,Internal
DOC_5058,Internal memo: system maintenance planned this weekend.,slack,HR,email,2024-03-29,Internal
DOC_5059,Sneha shared sprint backlog for review.,upload,Sales,email,2023-02-17,Internal
DOC_5060,Slack chat: please deploy the latest build to staging.,upload,Legal,txt,2024-04-04,Internal
DOC_5061,Priya shared sprint backlog for review.,upload,Sales,email,2024-05-07,Internal
DOC_5062,Priya shareD sprint backlog for review.,upload,Sales,xlsx,2024-10-28,Internal
DOC_5063,Team meeting scheduled for Zenith update. Please review internal notes.,upload,Legal,email,2023-06-04,Internal
DOC_5064,Priya shared sprint backlog for review.,upload,Support,docx,2023-02-17,Internal
DOC_5065,Team meeting scheduled for Nimbus update. Please review internal notes.,email,IT,pdf,2024-01-14,Internal
DOC_5066,Team meeting scheduled for Nimbus update. Please review internal notes.,email,Support,email,2023-01-15,Internal
DOC_5067,Team meeting scheduled for Apollo update. PleaSe review internal notes.,drive,Support,email,2023-04-02,Internal
DOC_5068,Karan shared sprint backlog for review.,api,Sales,txt,2023-02-16,Internal
DOC_5069,Team meeting scheduled for Nimbus update. Please review internal notes.,upload,HR,xlsx,2024-08-24,Internal
DOC_5070,Rahul shared sprint backlog for reviEw.,slack,Sales,pdf,2024-10-28,Internal
DOC_5071,Slack chat: please deploy the latest build to staging.,slack,Finance,txt,2024-03-23,Internal
DOC_5072,Internal memo: system maintenance planned this weekend.,api,Finance,xlsx,2023-08-11,Internal
DOC_5073,Slack chat: please deploy the latest build to staging.,upload,IT,txt,2024-06-06,Internal
DOC_5074,Team meeting scheduled for Apollo update. Please review internal notes.,crm,Finance,txt,2023-03-08,Internal
DOC_5075,Internal memo: system maintenance planneD this weekend.,slack,Sales,email,2024-02-16,Internal
DOC_5076,Amit shared sprint backlog for review.,upload,IT,docx,2024-08-28,Internal
DOC_5077,Team meeting scheduled for Zenith update. Please review internal notes.,slack,Sales,email,2024-05-22,Internal
DOC_5078,Priya shared sprint backlog for review.,drive,Legal,email,2023-04-23,Internal
DOC_5079,Slack chat: please deploy the latest build to staging.,api,Finance,pdf,2024-05-24,Internal
DOC_5080,Team meeting scheduled for Atlas update. Please review internal notes.,slack,Legal,pdf,2023-08-17,Internal
DOC_5081,Team meeting Scheduled for Zenith update. Please review internal notes.,drive,Finance,xlsx,2023-04-09,Internal
DOC_5082,Internal memo: system maintenance planned this weekend.,upload,IT,email,2024-01-30,Internal
DOC_5083,Priya shaRed sprint backlog for review.,upload,Finance,email,2023-04-21,Internal
DOC_5084,Riya shared sprint backlog for review.,api,Support,docx,2023-06-15,Internal
DOC_5085,Internal memo: system maintenance planned this weekend.,api,IT,txt,2023-02-08,Internal
DOC_5086,Team meeting scheduled for Apollo update. Please review internal notes.,crm,Sales,docx,2023-04-02,Internal
DOC_5087,Internal memo: system maintenance planned this weekend.,email,IT,docx,2024-01-27,Internal
DOC_5088,Team meeting scheduled for Nimbus update. Please review internal notes.,api,IT,pdf,2023-09-29,Internal
DOC_5089,Internal memo: sYstem maintenance planned this weekend.,upload,IT,xlsx,2024-10-10,Internal
DOC_5090,Vikas shared sprint bacKlog for review.,upload,HR,xlsx,2023-04-28,Internal
DOC_5091,Riya shared sprint backlog for rEview.,api,Support,docx,2023-01-22,Internal
DOC_5092,Sneha shared sprint backlOg for review.,upload,Sales,docx,2023-11-16,Internal
DOC_5093,Riya shared sprint backlog for Review.,upload,Sales,pdf,2023-11-15,Internal
DOC_5094,Slack chat: please deploy the latest build to staging.,api,Sales,pdf,2023-07-14,Internal
DOC_5095,Internal memo: system Maintenance planned this weekend.,upload,Support,pdf,2024-07-24,Internal
DOC_5096,Rahul shared sprint backlog for review.,email,Finance,xlsx,2023-09-19,Internal
DOC_5097,TEam meeting scheduled for Nimbus update. Please review internal notes.,slack,Sales,txt,2023-10-07,Internal
DOC_5098,Priya shared sprint backlog for review.,upload,HR,txt,2024-02-16,Internal
DOC_5099,Team meeting scheduled for Zenith update. Please review internal notes.,drive,HR,email,2023-06-10,Internal
DOC_5100,Slack chat: please deploy the latest build to staging.,crm,IT,pdf,2024-12-09,Internal
DOC_5101,Sneha shared sprint backlog for review.,email,Sales,docx,2023-06-05,Internal
DOC_5102,Slack chat: please deploy the latest build to staging.,crm,Finance,email,2023-05-09,Internal
DOC_5103,Slack chat: please deploy the latest build to staging.,api,Legal,txt,2024-06-02,Internal
DOC_5104,Team meeting scheduled for Atlas update. Please review internal notes.,api,Sales,email,2023-10-29,Internal
DOC_5105,Karan shared sprint backlog for review.,crm,HR,docx,2024-03-03,Internal
DOC_5106,Slack chat: please deploy the latest build to staging.,drive,Support,email,2024-05-31,Internal
DOC_5107,Internal memo: system maintenance planned this weekend.,api,Support,xlsx,2023-08-03,Internal
DOC_5108,Amit shAred sprint backlog for review.,drive,Sales,docx,2023-04-20,Internal
DOC_5109,Slack chat: pleAse deploy the latest build to staging.,upload,HR,docx,2024-07-21,Internal
DOC_5110,Sneha shared sprint Backlog for review.,drive,Sales,pdf,2024-06-08,Internal
DOC_5111,Team meeting scheduled for Atlas update. Please review internal notes.,slack,HR,docx,2023-09-13,Internal
DOC_5112,Slack cHat: please deploy the latest build to staging.,slack,Finance,xlsx,2024-06-25,Internal
DOC_5113,Internal memo: syStem maintenance planned this weekend.,drive,Finance,xlsx,2024-05-10,Internal
DOC_5114,Team meetinG scheduled for Atlas update. Please review internal notes.,upload,Legal,pdf,2023-01-23,Internal
DOC_5115,Slack chat: please deploy the latest build to staging.,crm,Finance,email,2023-12-28,Internal
DOC_5116,Team meeting schedUled for Atlas update. Please review internal notes.,api,Sales,docx,2023-05-27,Internal
DOC_5117,Internal memo: system maintenance planned this weekend.,crm,Finance,txt,2023-04-18,Internal
DOC_5118,Vikas shared sprint backlog for review.,crm,IT,pdf,2024-03-01,Internal
DOC_5119,Neha shared sprint backlog for review.,email,HR,txt,2024-05-06,Internal
DOC_5120,Slack chat: please deploy the latest buIld to staging.,slack,HR,pdf,2024-07-31,Internal
DOC_5121,Slack chat: please deploy the latest build to staging.,api,Legal,email,2024-03-04,Internal
DOC_5122,Internal memo: system maintenance pLanned this weekend.,email,Support,xlsx,2024-11-20,Internal
DOC_5123,Neha shared spRint backlog for review.,api,Finance,pdf,2024-06-22,Internal
DOC_5124,Slack chat: please deploy the latest build to staging.,slack,HR,docx,2024-09-25,Internal
DOC_5125,Team meeting scheduled for Apollo update. Please review internal notes.,upload,Sales,email,2023-07-01,Internal
DOC_5126,Slack chat: please deploy the latest build to staging.,drive,IT,email,2023-10-20,Internal
DOC_5127,Internal memo: system maintenance planned this weekend.,slack,Legal,xlsx,2023-06-25,Internal
DOC_5128,Team meeting scheduled for Orion update. Please review internal notes.,slack,HR,txt,2023-06-28,Internal
DOC_5129,Sneha shared sprint backlog fOr review.,drive,Sales,docx,2023-12-02,Internal
DOC_5130,Internal memo: system maintenance planned This weekend.,drive,Finance,xlsx,2024-12-01,Internal
DOC_5131,Internal memo: system maintenance planned this weekend.,email,Legal,xlsx,2024-02-16,Internal
DOC_5132,Internal memo: system maintenance Planned this weekend.,email,HR,email,2024-10-06,Internal
DOC_5133,Karan shared sprint backloG for review.,slack,Legal,docx,2024-05-04,Internal
DOC_5134,Internal memo: system maintenance planned this weekend.,upload,IT,xlsx,2023-09-07,Internal
DOC_5135,Slack chat: please deploy the latest build to sTaging.,api,Sales,email,2023-02-02,Internal
DOC_5136,Team meeting scheduled for Apollo update. Please review internal notes.,crm,HR,pdf,2023-08-21,Internal
DOC_5137,Internal memo: System maintenance planned this weekend.,email,IT,email,2024-08-17,Internal
DOC_5138,Slack chat: please deploy the latest build to staging.,upload,Support,pdf,2023-04-03,Internal
DOC_5139,Sneha shared sprint backlog for review.,crm,Finance,email,2023-02-25,Internal
DOC_5140,Neha shared sprint backlog for review.,crm,Support,email,2023-08-21,Internal
DOC_5141,NehA shared sprint backlog for review.,slack,Finance,docx,2023-04-18,Internal
DOC_5142,Team meeting scheduled for Atlas update. Please review inTernal notes.,email,Legal,xlsx,2023-10-30,Internal
DOC_5143,Internal memo: system maintenance planned this wEekend.,email,Legal,xlsx,2024-01-06,Internal
DOC_5144,Team meeting scheduled for Zenith update. Please review internal notes.,email,HR,txt,2024-02-27,Internal
DOC_5145,Slack chat: please deploy The latest build to staging.,crm,IT,xlsx,2024-01-13,Internal
DOC_5146,Team meeting scheduled For Atlas update. Please review internal notes.,upload,HR,docx,2024-10-29,Internal
DOC_5147,Team meeting scheduled for Orion update. Please review internal notes.,slack,Support,email,2023-04-11,Internal
DOC_5148,Team meeting scheduled for Atlas update. Please review internal notes.,api,HR,docx,2023-10-29,Internal
DOC_5149,Sneha shared sprint backlog for review.,api,Support,txt,2023-03-25,Internal
DOC_5150,Internal memo: system maintenance planned this weekend.,api,IT,docx,2023-06-04,Internal
DOC_5151,Riya shared sprint backlog for review.,api,Sales,txt,2023-06-17,Internal
DOC_5152,Slack chat: please deploy the latest build to staging.,slack,Legal,xlsx,2024-09-01,Internal
DOC_5153,Team meeting scheduled for Zenith update. Please review internal notes.,email,Support,pdf,2023-11-21,Internal
DOC_5154,Team meeting scheduled for Apollo update. Please review internal notes.,email,Finance,txt,2024-12-19,Internal
DOC_5155,Internal memo: system maintenance planned this weekend.,api,Finance,pdf,2024-11-19,Internal
DOC_5156,Riya shared sprint backlog for review.,api,Sales,txt,2023-04-05,Internal
DOC_5157,Team meeting scheduled for Atlas update. Please review internal notes.,upload,IT,pdf,2024-07-09,Internal
DOC_5158,Internal memo: system maintenance planned this weekend.,email,Sales,pdf,2024-05-19,Internal
DOC_5159,Slack Chat: please deploy the latest build to staging.,crm,Sales,pdf,2023-04-27,Internal
DOC_5160,Team meeting scheduled for ATlas update. Please review internal notes.,email,Sales,xlsx,2024-10-08,Internal
DOC_5161,Team meeting scheduled for OrioN update. Please review internal notes.,upload,Support,xlsx,2024-01-25,Internal
DOC_5162,InteRnal memo: system maintenance planned this weekend.,slack,HR,txt,2023-10-25,Internal
DOC_5163,Vikas shared sprint backlog for review.,api,Legal,docx,2023-10-25,Internal
DOC_5164,Team meeting scheduled for Atlas update. Please review internal notes.,crm,IT,docx,2023-11-07,Internal
DOC_5165,Team meeting scheduled for Nimbus update. Please review internal notes.,api,IT,txt,2024-11-05,Internal
DOC_5166,Slack chat: please deploy the latest build to stAging.,slack,Finance,docx,2023-08-23,Internal
DOC_5167,Team meetIng scheduled for Nimbus update. Please review internal notes.,email,Support,xlsx,2023-09-25,Internal
DOC_5168,Slack chat: please deploy the latest build to staging.,slack,IT,pdf,2024-10-04,Internal
DOC_5169,Internal memo: system maintenance planned thIs weekend.,api,Support,txt,2023-05-31,Internal
DOC_5170,Team meeting scheduled for Nimbus update. Please review internal notes.,upload,Finance,docx,2023-04-11,Internal
DOC_5171,Slack chat: please deploy the latest build to staging.,email,Support,pdf,2023-11-28,Internal
DOC_5172,Internal memo: system maintenance planned this weekend.,crm,Support,pdf,2023-08-18,Internal
DOC_5173,Internal memo: system maintenance planned this weekend.,drive,HR,email,2024-07-10,Internal
DOC_5174,Team meeting scheduled for Zenith update. Please review internal notes.,drive,Sales,txt,2024-04-08,Internal
DOC_5175,Slack chat: please deploy the latest build to staging.,slack,Finance,pdf,2023-10-08,Internal
DOC_5176,Team meeting scheduled for Nimbus update. Please review internal notes.,api,IT,email,2023-09-04,Internal
DOC_5177,Karan shared sprint backlog for review.,drive,Sales,xlsx,2024-04-25,Internal
DOC_5178,Vikas shared sprint backlog for review.,email,Sales,email,2024-05-29,Internal
DOC_5179,Internal memo: system maintenance planned this weekend.,email,Sales,email,2023-11-24,Internal
DOC_5180,Team meeting scheduled for Apollo update. Please review internal notes.,crm,Support,pdf,2023-03-26,Internal
DOC_5181,Team meeting scheduled for Zenith update. Please review internal notes.,slack,Sales,email,2023-10-03,Internal
DOC_5182,Team meeting scheduled for Orion update. Please review internal notes.,upload,Sales,txt,2023-02-03,Internal
DOC_5183,InteRnal memo: system maintenance planned this weekend.,slack,IT,email,2023-06-06,Internal
DOC_5184,Slack chat: pLease deploy the latest build to staging.,drive,Legal,xlsx,2024-10-12,Internal
DOC_5185,Karan shared sprint backlog for review.,drive,HR,pdf,2024-09-03,Internal
DOC_5186,Internal memo: system maintenance planned this weekend.,drive,Sales,email,2023-07-01,Internal
DOC_5187,Slack chat: please deploy the latest build to staging.,drive,Sales,pdf,2024-02-08,Internal
DOC_5188,Neha shAred sprint backlog for review.,api,Legal,txt,2024-09-09,Internal
DOC_5189,Rahul shared sprint backlog for review.,crm,IT,email,2024-05-12,Internal
DOC_5190,Slack chat: please deploy the latest build tO staging.,drive,Finance,xlsx,2023-12-19,Internal
DOC_5191,Slack chat: please deploy the latest build to staging.,drive,HR,txt,2023-04-05,Internal
DOC_5192,Karan shared sprint backlog for review.,drive,Support,docx,2023-05-28,Internal
DOC_5193,Priya shared sprint backlog for review.,upload,Finance,pdf,2024-11-23,Internal
DOC_5194,Internal memo: system maintenance planned this weekend.,crm,HR,email,2024-08-31,Internal
DOC_5195,Riya shared sprint backlog for rEview.,api,HR,xlsx,2024-12-26,Internal
DOC_5196,Internal memo: system maintenance planned This weekend.,upload,Legal,docx,2024-11-10,Internal
DOC_5197,Internal memo: system maintenance planned this weekend.,slack,IT,txt,2024-12-06,Internal
DOC_5198,Slack chat: please deploy the latest build to staging.,drive,Legal,docx,2024-02-09,Internal
DOC_5199,Internal memo: system maintenance plaNned this weekend.,upload,Support,docx,2023-08-16,Internal
DOC_5200,Team meeting scheduLed for Apollo update. Please review internal notes.,email,Finance,txt,2023-04-17,Internal
